# id,beta
506,2.82168
507,1.84555
508,3.30949
509,3.30949
510,3.30949
511,1.59808
512,3.30949
513,3.30949
514,3.30949
515,3.24561
516,3.26501
517,3.30949
518,3.30949
519,3.30949
520,3.58691
521,3.12418
522,3.58691
523,1.90622
524,3.58691
525,3.12418
526,3.58691
527,3.03715
528,3.58691
529,3.58691
530,3.58691
531,3.12418
532,3.53228
533,3.58691
534,3.58691
535,3.58691
536,3.58691
537,3.58691
538,3.53228
539,3.58691
540,3.58691
541,3.58691
542,3.53228
543,3.58691
544,3.58691
545,3.58691
546,3.50643
547,3.58691
548,3.99012
549,3.99012
550,3.71924
551,1.30123
552,3.99012
553,3.98334
554,3.99012
555,1.06928
556,3.99012
557,3.99012
558,3.99012
559,3.99012
560,0.96589
561,1.87794
562,2.11130
563,2.11130
564,2.11130
565,1.12534
566,3.01160
567,3.01160
568,3.01160
569,3.01160
570,3.01160
571,3.01160
572,3.01160
573,3.01160
574,3.01160
575,3.01160
576,2.92845
577,3.01160
578,3.01160
579,3.01160
580,3.01160
581,3.01160
582,1.18669
583,3.01160
584,3.01160
585,3.00520
586,3.01160
587,2.97824
588,3.00520
589,1.18155
590,3.01160
591,1.03487
592,0.98732
593,2.97615
594,2.94713
595,3.55191
596,3.57741
597,3.56394
598,3.57741
599,3.57741
600,3.57741
601,3.83182
602,3.87795
603,3.87795
604,3.87795
605,3.87795
606,2.10698
607,1.55585
608,3.87795
609,3.27612
610,3.87795
611,2.10698
612,3.87795
613,3.87795
614,2.10698
615,3.87795
616,3.87795
617,1.28054
618,3.87795
619,3.27612
620,1.28054
621,2.10698
622,0.94125
623,3.83182
624,2.10698
625,3.73261
626,1.98697
627,3.79973
628,2.08427
629,3.79973
630,1.98697
631,3.79973
632,3.79973
633,3.79973
634,3.79973
635,3.79973
636,2.08427
637,3.79973
638,3.79973
639,3.79973
640,2.02552
641,3.79973
642,3.79973
643,3.77994
644,3.51778
645,3.73438
646,3.73438
647,3.79973
648,3.79973
649,3.79973
650,3.73438
651,3.79973
652,3.01584
653,3.01584
654,3.01584
655,3.01584
656,3.01584
657,3.01584
658,3.01584
659,3.01584
660,3.01584
661,3.01584
662,3.01584
663,3.01584
664,3.01584
665,3.01584
666,3.01584
667,3.01584
668,3.01584
669,3.01584
670,3.01584
671,3.01584
672,3.01584
673,3.01584
674,3.01584
675,3.01584
676,3.01584
677,3.01584
678,3.01584
679,3.01466
680,3.01584
681,3.43728
682,3.35574
683,3.43728
684,3.43728
685,3.43728
686,3.43728
687,3.35574
688,1.30127
689,3.43728
690,0.80962
691,3.39058
692,3.35574
693,3.35574
694,3.39058
695,3.25746
696,3.43728
697,3.43728
698,3.35574
699,3.11292
700,3.11292
701,3.11292
702,3.11292
703,3.11292
704,3.11292
705,3.11292
706,3.11292
707,3.11292
708,3.11292
709,3.11292
710,3.11292
711,2.82168
712,2.78691
713,4.71782
714,2.25758
715,1.86693
716,4.71782
717,1.50113
718,3.36339
719,3.36339
720,3.36339
721,3.36339
722,3.36339
723,3.36339
724,3.36339
725,3.36339
726,3.36339
727,3.36339
728,3.36339
729,3.36339
730,3.36339
731,3.36339
732,3.36339
733,3.34328
734,3.36339
735,1.37647
736,1.44791
737,3.36339
738,3.36339
739,1.40346
740,3.22157
741,3.22157
742,1.28724
743,3.22157
744,2.99555
745,1.21480
746,0.60647
747,3.22157
748,0.62146
749,3.22157
750,1.47742
751,1.47742
752,3.22094
753,3.05906
754,3.22157
755,0.96638
756,3.19225
757,3.05906
758,3.22157
759,1.35086
760,3.22157
761,1.35914
762,3.13977
763,3.22157
764,1.35914
765,3.22157
766,1.47742
767,3.17314
768,3.22157
769,3.28411
770,3.28411
771,3.28411
772,3.28411
773,3.25739
774,3.28411
775,3.28411
776,3.28411
777,3.28411
778,3.28411
779,3.28411
780,3.28411
781,3.28411
782,3.18003
783,3.28411
784,3.28411
785,3.25167
786,3.28411
787,2.95326
788,3.00126
789,3.00126
790,2.95172
791,3.00126
792,3.00126
793,2.95942
794,3.00126
795,3.00126
796,3.00126
797,3.00126
798,3.00126
799,3.00126
800,3.00126
801,3.00126
802,2.85854
803,1.54249
804,3.24906
805,3.24906
806,1.54249
807,3.24906
808,3.24906
809,3.24906
810,3.24906
811,3.24906
812,3.24906
813,3.24906
814,3.24906
815,3.24906
816,3.24906
817,3.24906
818,2.86987
819,3.24906
820,2.97558
821,2.97558
822,2.97558
823,2.97558
824,2.97558
825,2.97558
826,1.14624
827,1.14624
828,2.97558
829,2.92671
830,2.97558
831,1.13638
832,1.78619
833,3.57741
834,3.06098
835,3.57741
836,3.57741
837,1.88051
838,3.14208
839,3.56394
840,3.57741
841,1.02865
842,3.57741
843,3.57741
844,3.57741
845,3.57741
846,3.57741
847,3.57741
848,1.82064
849,3.57741
850,3.57741
851,3.57741
852,3.57741
853,3.57741
854,3.57741
855,2.96593
856,2.96593
857,2.96593
858,2.96593
859,2.96593
860,2.96593
861,2.96593
862,2.96593
863,2.96593
864,2.96593
865,2.96593
866,2.96593
867,3.52510
868,1.73818
869,3.36546
870,3.52510
871,3.52510
872,3.52510
873,3.52510
874,3.52510
875,1.83227
876,3.52510
877,3.52510
878,3.44066
879,3.52510
880,3.40117
881,1.41335
882,3.44066
883,1.41335
884,3.52510
885,3.44066
886,3.44066
887,1.41335
888,3.49839
889,3.52510
890,3.30259
891,3.30259
892,3.30259
893,3.30259
894,3.30259
895,3.30259
896,3.30259
897,3.30259
898,3.30259
899,3.30259
900,3.30259
901,3.30259
902,3.30259
903,3.30259
904,3.30259
905,3.30259
906,3.30259
907,3.30259
908,3.30259
909,3.30259
910,3.13579
911,3.13579
912,3.13579
913,3.13579
914,3.13579
915,3.13579
916,3.13579
917,3.13579
918,3.13579
919,3.13579
920,3.13579
921,1.03941
922,4.18121
923,4.18121
924,1.66913
925,4.06223
926,3.99844
927,1.68098
928,4.18121
929,4.18121
930,1.68098
931,4.18121
932,4.18121
933,3.60407
934,2.43175
935,4.06223
936,3.43445
937,4.18121
938,4.18121
939,2.43175
940,4.18121
941,2.43175
942,2.43175
943,2.28873
944,4.18121
945,2.43175
946,4.18121
947,2.43175
948,1.77138
949,3.58793
950,3.57232
951,3.58793
952,1.89645
953,3.48647
954,3.58793
955,1.79153
956,3.48647
957,3.58793
958,3.58793
959,1.89645
960,3.58793
961,3.58793
962,1.71718
963,3.58793
964,3.58793
965,3.58793
966,3.58793
967,1.89645
968,3.58793
969,3.58793
970,1.73132
971,3.46668
972,1.20227
973,3.58793
974,3.58793
975,1.89645
976,1.25986
977,3.58793
978,3.58793
979,3.33822
980,3.33822
981,3.33822
982,3.33822
983,3.33822
984,3.33822
985,3.33822
986,1.62663
987,3.33822
988,3.00507
989,3.33822
990,3.33822
991,1.62663
992,3.33822
993,3.33822
994,3.33822
995,3.33822
996,3.29861
997,3.33822
998,3.33774
999,3.33822
1000,3.33822
1001,3.33822
1002,3.00507
1003,3.28968
1004,3.28968
1005,3.05436
1006,3.28968
1007,3.26334
1008,3.25890
1009,3.28968
1010,3.23578
1011,3.28968
1012,3.28968
1013,3.28968
1014,3.25931
1015,3.28968
1016,3.25890
1017,2.94012
1018,1.08068
1019,3.19462
1020,2.98674
1021,2.98674
1022,1.03677
1023,2.98674
1024,1.03677
1025,3.19462
1026,3.19462
1027,3.19462
1028,2.98674
1029,3.19462
1030,3.19462
1031,3.19462
1032,1.50876
1033,2.98674
1034,3.19462
1035,3.19462
1036,3.19462
1037,3.19462
1038,3.19462
1039,3.19462
1040,3.19462
1041,2.98674
1042,3.19462
1043,3.19462
1044,3.19462
1045,2.10846
1046,3.74045
1047,2.01466
1048,3.74045
1049,3.74045
1050,3.74045
1051,3.74045
1052,3.74045
1053,3.74045
1054,3.74045
1055,3.74045
1056,3.74045
1057,3.74045
1058,3.74045
1059,3.74045
1060,3.74045
1061,3.74045
1062,3.74045
1063,3.74045
1064,3.74045
1065,3.74045
1066,3.74045
1067,3.74045
1068,3.74045
1069,3.74045
1070,3.74045
1071,3.74045
1072,3.74045
1073,3.74045
1074,3.74045
1075,3.47471
1076,3.47471
1077,3.47471
1078,3.47471
1079,3.47471
1080,3.47471
1081,3.47471
1082,1.73934
1083,3.09197
1084,3.09197
1085,1.25508
1086,2.96626
1087,2.96626
1088,2.96626
1089,2.96626
1090,2.96626
1091,2.96626
1092,2.96626
1093,2.96626
1094,2.96626
1095,2.96626
1096,2.96626
1097,2.96626
1098,2.96626
1099,2.96626
1100,2.91610
1101,2.96626
1102,2.96626
1103,1.83227
1104,1.83227
1105,3.52510
1106,3.52510
1107,1.76487
1108,3.52510
1109,3.52510
1110,1.64389
1111,1.22201
1112,3.49528
1113,0.64682
1114,3.49528
1115,3.19719
1116,3.19719
1117,3.49528
1118,3.49528
1119,3.49528
1120,3.49528
1121,3.49528
1122,3.49528
1123,3.54394
1124,3.54394
1125,3.54394
1126,1.84168
1127,3.54394
1128,3.54394
1129,1.84168
1130,3.54394
1131,3.54394
1132,3.54394
1133,3.54394
1134,3.54394
1135,3.42796
1136,3.42796
1137,3.42796
1138,3.42796
1139,3.42796
1140,3.42796
1141,3.42796
1142,3.42796
1143,3.42796
1144,3.42796
1145,3.42796
1146,3.42796
1147,3.42796
1148,1.22231
1149,3.39022
1150,1.72544
1151,3.42796
1152,3.38189
1153,3.40547
1154,1.67822
1155,3.42796
1156,3.42796
1157,1.65989
1158,3.42796
1159,0.91245
1160,1.35027
1161,0.98928
1162,3.42796
1163,3.42796
1164,3.42796
1165,2.92671
1166,2.97558
1167,2.97558
1168,2.97558
1169,2.97558
1170,2.97558
1171,2.97558
1172,2.97558
1173,2.97558
1174,2.96727
1175,2.97558
1176,0.93025
1177,2.97558
1178,2.97558
1179,2.97558
1180,2.92671
1181,2.97558
1182,2.97558
1183,2.97558
1184,3.33603
1185,3.33603
1186,3.33603
1187,3.33603
1188,3.33603
1189,3.33603
1190,3.33603
1191,3.33603
1192,1.41985
1193,3.33603
1194,3.33603
1195,3.33603
1196,3.33603
1197,3.33603
1198,3.13186
1199,3.33603
1200,3.33603
1201,3.33603
1202,3.26509
1203,3.13186
1204,1.57696
1205,3.31591
1206,3.33603
1207,1.49438
1208,3.33603
1209,3.33603
1210,3.24342
1211,3.33603
1212,3.33603
1213,1.37801
1214,3.26877
1215,3.26877
1216,3.26877
1217,3.26877
1218,3.26877
1219,3.26877
1220,3.26877
1221,3.26877
1222,3.19014
1223,3.26877
1224,3.26877
1225,3.26877
1226,3.26877
1227,3.26877
1228,3.26877
1229,3.26877
1230,3.26877
1231,3.26877
1232,3.26877
1233,3.26877
1234,3.26877
1235,3.26877
1236,3.26877
1237,3.26877
1238,3.26877
1239,1.47609
1240,3.41082
1241,3.41082
1242,3.18872
1243,3.41082
1244,3.23804
1245,3.41082
1246,2.97226
1247,2.97226
1248,3.17561
1249,3.41082
1250,3.41082
1251,3.41082
1252,3.41082
1253,3.41082
1254,3.41082
1255,3.11982
1256,3.11982
1257,3.11982
1258,3.11982
1259,3.11982
1260,3.11982
1261,3.11982
1262,3.11982
1263,3.11982
1264,3.11982
1265,3.11982
1266,3.11982
1267,3.04892
1268,3.11982
1269,3.11982
1270,3.11982
1271,3.11982
1272,3.11982
1273,3.11982
1274,3.09638
1275,3.11982
1276,3.07527
1277,3.11982
1278,3.11982
1279,3.11982
1280,3.11982
1281,3.11982
1282,3.11982
1283,3.28968
1284,3.28968
1285,3.28968
1286,3.28968
1287,3.28968
1288,3.28968
1289,3.28968
1290,3.28968
1291,3.28968
1292,3.28968
1293,3.28968
1294,3.28968
1295,3.28968
1296,3.28968
1297,3.28968
1298,3.28968
1299,3.28411
1300,3.28411
1301,3.28411
1302,3.28411
1303,3.28411
1304,3.28411
1305,3.28411
1306,1.51700
1307,3.28411
1308,3.28411
1309,3.28411
1310,3.34248
1311,3.55453
1312,3.55453
1313,3.55453
1314,3.55453
1315,3.55453
1316,3.55453
1317,3.55453
1318,3.55453
1319,3.55453
1320,3.55453
1321,3.55453
1322,3.55453
1323,3.55453
1324,3.55453
1325,3.55453
1326,3.55453
1327,3.55453
1328,3.55453
1329,3.55453
1330,1.23527
1331,1.23527
1332,3.00126
1333,3.00126
1334,3.00126
1335,3.00126
1336,2.97600
1337,2.97600
1338,3.00126
1339,3.00126
1340,3.00126
1341,1.31499
1342,3.04429
1343,3.04429
1344,3.04429
1345,3.04429
1346,1.32479
1347,3.04429
1348,3.04429
1349,2.88211
1350,3.04429
1351,3.04429
1352,3.04429
1353,3.04429
1354,3.02090
1355,3.04429
1356,3.04429
1357,3.03711
1358,3.04429
1359,3.04429
1360,3.04429
1361,3.04429
1362,3.04429
1363,3.04429
1364,3.04429
1365,3.04429
1366,1.32479
1367,3.04429
1368,3.04429
1369,2.88211
1370,2.88211
1371,3.04429
1372,1.81754
1373,3.51371
1374,3.51371
1375,3.51371
1376,3.51371
1377,1.81754
1378,3.51371
1379,3.51371
1380,3.51371
1381,1.81754
1382,1.81754
1383,3.51371
1384,1.81754
1385,3.51371
1386,3.51371
1387,3.51371
1388,1.81754
1389,1.81754
1390,1.81754
1391,1.81754
1392,3.51371
1393,3.13733
1394,3.13733
1395,3.13733
1396,3.13733
1397,3.13733
1398,3.13733
1399,3.13733
1400,3.13733
1401,3.13733
1402,3.13733
1403,3.13733
1404,3.11524
1405,3.57764
1406,3.10498
1407,3.19753
1408,3.19753
1409,3.19753
1410,3.19753
1411,3.19753
1412,3.19753
1413,3.03327
1414,3.19753
1415,3.19753
1416,3.19753
1417,3.19753
1418,3.19753
1419,3.19753
1420,3.19753
1421,3.19753
1422,3.19753
1423,3.19753
1424,3.19685
1425,3.19753
1426,1.34454
1427,2.92248
1428,3.19753
1429,3.19753
1430,1.25821
1431,2.98150
1432,2.98150
1433,2.98150
1434,2.98150
1435,2.98150
1436,2.98150
1437,2.98150
1438,2.98150
1439,2.98150
1440,2.98150
1441,2.98150
1442,2.98150
1443,2.98150
1444,2.98150
1445,2.98150
1446,2.98150
1447,2.98150
1448,3.26877
1449,3.26877
1450,3.26877
1451,3.26877
1452,3.26877
1453,4.07154
1454,4.07154
1455,4.07154
1456,4.07154
1457,4.07154
1458,3.22603
1459,4.07154
1460,4.07154
1461,3.70758
1462,4.07154
1463,3.70758
1464,0.65749
1465,1.90677
1466,1.08653
1467,1.96223
1468,1.24949
1469,3.19757
1470,4.07154
1471,1.08653
1472,2.82840
1473,3.22603
1474,4.07154
1475,4.07154
1476,4.07154
1477,3.26049
1478,3.26049
1479,3.26049
1480,3.26049
1481,3.26049
1482,1.21700
1483,3.26049
1484,3.26049
1485,3.26049
1486,3.26049
1487,3.26049
1488,3.26049
1489,3.26049
1490,3.26049
1491,3.26049
1492,3.26049
1493,3.26049
1494,3.26049
1495,3.26049
1496,3.26049
1497,3.26049
1498,3.26049
1499,3.26049
1500,3.26049
1501,3.26049
1502,3.26049
1503,3.26049
1504,3.26049
1505,3.26049
1506,3.26049
1507,1.09416
1508,1.37797
1509,1.51738
1510,1.51738
1511,3.23804
1512,3.41082
1513,2.97226
1514,3.41082
1515,3.41082
1516,3.18872
1517,3.41082
1518,3.41082
1519,2.98150
1520,2.98150
1521,2.98150
1522,2.98150
1523,2.89857
1524,2.98150
1525,2.98150
1526,2.98150
1527,2.98150
1528,0.98801
1529,2.98150
1530,2.98150
1531,3.20109
1532,3.20109
1533,3.20109
1534,3.20109
1535,3.20109
1536,3.18221
1537,3.20109
1538,3.18221
1539,3.11272
1540,3.20109
1541,3.20109
1542,3.20109
1543,3.20109
1544,3.14550
1545,3.20109
1546,1.28936
1547,3.14550
1548,3.20109
1549,3.14550
1550,3.20109
1551,3.04588
1552,0.79706
1553,3.20109
1554,3.14550
1555,1.82403
1556,3.62372
1557,3.62372
1558,3.13319
1559,3.62372
1560,3.62349
1561,3.13319
1562,3.62372
1563,1.82403
1564,1.82403
1565,1.19803
1566,1.39306
1567,3.62372
1568,3.62372
1569,1.82403
1570,3.13319
1571,1.09906
1572,3.62372
1573,3.62349
1574,1.82403
1575,3.13319
1576,1.81461
1577,3.62372
1578,3.08848
1579,3.08739
1580,3.62372
1581,3.13319
1582,3.62372
1583,3.62372
1584,3.44755
1585,3.44755
1586,3.13942
1587,3.44755
1588,3.41563
1589,1.68567
1590,2.96754
1591,2.96754
1592,2.96754
1593,2.96754
1594,2.96754
1595,2.96754
1596,1.02249
1597,2.96754
1598,2.88347
1599,0.47864
1600,2.96754
1601,1.13106
1602,2.93632
1603,2.96754
1604,1.17891
1605,2.96754
1606,2.96754
1607,2.96754
1608,2.96754
1609,2.96754
1610,2.96754
1611,2.96754
1612,2.93632
1613,2.96754
1614,2.96754
1615,2.96754
1616,2.96754
1617,2.96754
1618,3.01290
1619,3.05002
1620,3.05002
1621,3.05002
1622,3.05002
1623,3.05002
1624,3.05002
1625,3.05002
1626,3.05002
1627,2.94222
1628,3.05002
1629,2.98550
1630,3.05002
1631,3.05002
1632,2.98550
1633,0.94416
1634,3.05002
1635,3.05002
1636,3.05002
1637,3.05002
1638,3.05002
1639,3.05002
1640,3.05002
1641,3.05002
1642,3.05002
1643,3.05002
1644,3.05002
1645,3.05002
1646,3.05002
1647,3.05002
1648,3.30206
1649,3.30206
1650,3.30206
1651,3.30206
1652,3.30206
1653,3.30206
1654,3.30206
1655,3.30206
1656,3.30206
1657,3.30206
1658,3.30206
1659,3.30206
1660,3.30206
1661,3.30206
1662,3.30206
1663,3.30206
1664,3.30206
1665,3.30206
1666,3.30206
1667,3.30206
1668,3.30206
1669,3.30206
1670,3.30206
1671,3.30206
1672,3.41648
1673,1.70257
1674,3.41648
1675,3.41648
1676,3.41648
1677,3.41648
1678,3.40980
1679,3.41648
1680,1.01978
1681,1.61826
1682,3.33784
1683,3.41648
1684,3.41648
1685,3.41648
1686,3.41648
1687,3.41648
1688,1.69299
1689,3.11209
1690,3.43180
1691,3.43180
1692,3.43180
1693,3.32492
1694,3.43180
1695,3.00871
1696,1.65751
1697,3.34769
1698,3.35312
1699,3.43144
1700,1.56471
1701,3.22953
1702,1.26776
1703,3.43180
1704,1.21976
1705,3.43180
1706,3.12234
1707,2.97371
1708,3.43180
1709,3.43180
1710,3.43180
1711,1.55726
1712,1.45671
1713,3.12234
1714,1.56471
1715,1.38498
1716,3.25260
1717,3.43790
1718,3.43790
1719,3.25260
1720,3.43790
1721,0.70639
1722,3.43790
1723,3.43790
1724,0.88510
1725,1.50605
1726,3.43790
1727,3.05061
1728,2.97534
1729,3.05061
1730,2.97534
1731,2.97534
1732,3.05061
1733,3.03372
1734,2.97534
1735,3.05061
1736,3.05061
1737,3.05061
1738,3.05061
1739,2.97534
1740,3.04952
1741,2.97534
1742,2.97534
1743,2.97534
1744,3.05061
1745,3.05061
1746,3.04952
1747,3.05061
1748,2.97392
1749,3.05061
1750,1.18012
1751,2.97534
1752,3.05061
1753,2.92414
1754,3.05061
1755,1.20422
1756,3.44755
1757,3.13942
1758,3.13942
1759,1.68567
1760,3.44755
1761,3.44755
1762,3.44755
1763,3.13942
1764,3.44755
1765,1.68567
1766,3.13942
1767,3.13942
1768,3.44755
1769,3.44755
1770,1.61762
1771,3.44755
1772,3.44755
1773,3.44755
1774,3.44755
1775,3.44755
1776,3.44755
1777,3.44755
1778,3.44755
1779,2.96754
1780,2.96754
1781,3.05061
1782,3.07857
1783,3.07857
1784,3.07857
1785,3.07857
1786,3.07857
1787,3.07857
1788,3.07857
1789,3.07857
1790,3.07857
1791,3.07857
1792,3.07857
1793,3.03475
1794,3.07857
1795,3.07857
1796,3.07857
1797,3.07857
1798,3.07857
1799,3.07857
1800,3.07857
1801,3.07857
1802,3.07857
1803,3.07857
1804,3.07857
1805,3.07857
1806,3.07857
1807,3.07857
1808,3.07857
1809,2.93740
1810,3.07857
1811,3.07857
1812,3.03294
1813,3.03294
1814,3.03294
1815,3.03294
1816,2.99603
1817,3.03294
1818,3.03179
1819,3.03294
1820,3.03294
1821,1.21540
1822,3.03294
1823,3.03294
1824,3.03294
1825,3.03294
1826,2.87949
1827,3.03294
1828,3.03294
1829,3.03294
1830,2.98332
1831,3.03294
1832,3.03294
1833,3.03294
1834,3.03294
1835,2.92467
1836,2.87949
1837,3.03294
1838,3.03294
1839,3.03294
1840,3.03294
1841,3.41481
1842,3.12152
1843,3.17620
1844,3.17620
1845,3.17620
1846,3.17620
1847,3.17620
1848,3.17620
1849,3.17620
1850,3.17620
1851,3.17620
1852,3.17620
1853,3.17620
1854,3.17620
1855,3.17620
1856,3.17620
1857,3.31962
1858,3.31962
1859,3.31962
1860,3.31962
1861,3.31962
1862,3.31962
1863,3.31962
1864,1.58530
1865,3.31962
1866,3.31962
1867,3.31962
1868,3.31962
1869,3.31962
1870,3.31962
1871,2.97057
