# id,beta
423,4.31563
424,6.20749
425,6.20749
426,3.32224
427,2.97299
428,6.20749
429,4.66557
430,3.41459
431,1.13112
432,3.41459
433,2.13292
434,1.88876
435,4.66557
436,1.43377
437,0.92075
438,3.46708
439,3.41459
440,3.41459
441,4.51596
442,3.46708
443,2.52804
444,3.46708
445,3.41459
446,3.41459
447,4.51596
448,4.51596
449,4.51596
450,4.51596
451,1.46303
452,2.53904
453,3.41459
454,0.92075
455,1.97204
456,2.19070
457,1.09417
458,3.96709
459,1.13044
460,1.28099
461,5.65040
462,1.12132
463,3.96709
464,3.96709
465,1.52434
466,2.22025
467,3.96709
468,1.09417
469,2.45495
470,1.92255
471,1.62961
472,1.15688
473,1.78749
474,2.29463
475,2.50610
476,5.11747
477,2.50610
478,1.94965
479,2.64675
480,1.24421
481,2.23208
482,1.69478
483,6.33623
484,6.33623
485,6.33623
486,1.46669
487,2.21352
488,1.54875
489,2.57374
490,3.65113
491,1.12175
492,1.42714
493,1.01529
494,4.85709
495,5.00348
496,4.85709
497,4.85709
498,4.85709
499,5.00348
500,1.84781
501,3.45964
502,4.85709
503,4.85709
504,3.50130
505,1.61601
506,4.85709
507,5.00348
508,4.85709
509,3.45964
510,4.85709
511,3.45964
512,1.06242
513,1.86509
514,3.45964
515,4.85709
516,4.85709
517,3.45964
518,2.22081
519,4.85709
520,5.00348
521,5.00348
522,3.45964
523,1.86509
524,1.82720
525,2.16880
526,4.56079
527,4.43058
528,2.82120
529,1.91511
530,2.63016
531,4.43058
532,2.63016
533,2.63016
534,4.43058
535,1.02303
536,1.74606
537,2.15406
538,4.56079
539,4.56079
540,4.43058
541,4.43058
542,4.56079
543,2.63977
544,2.63016
545,4.56079
546,2.01296
547,2.82120
548,2.82120
549,1.16917
550,2.83800
551,2.82120
552,0.95354
553,2.82120
554,4.43058
555,2.82120
556,4.43058
557,4.43058
558,2.63016
559,4.43058
560,1.64815
561,1.10442
562,0.90923
563,0.90923
564,4.43058
565,3.05851
566,1.88694
567,6.44865
568,3.29564
569,6.44865
570,4.22467
571,3.15160
572,4.22467
573,4.22467
574,2.37633
575,1.81506
576,3.21898
577,3.13927
578,1.49273
579,2.47920
580,1.45582
581,2.14448
582,3.13927
583,3.05851
584,1.32375
585,1.32497
586,1.34926
587,1.32218
588,2.59322
589,2.59322
590,3.35869
591,1.64904
592,2.59322
593,3.05851
594,6.44865
595,1.73629
596,2.14448
597,1.51436
598,2.93294
599,3.98866
600,1.31509
601,4.28289
602,6.44865
603,6.44865
604,4.71904
605,4.71904
606,4.52265
607,5.63968
608,2.56717
609,1.05215
610,3.58208
611,1.04563
612,4.41467
613,4.41467
614,4.35077
615,4.41467
616,4.41467
617,1.95485
618,5.71900
619,5.71900
620,3.50963
621,4.35077
622,5.71900
623,3.29531
624,5.71900
625,5.71900
626,1.62658
627,5.71900
628,5.71900
629,5.71900
630,5.71900
631,5.71900
632,2.95494
633,5.71900
634,5.71900
635,3.50963
636,4.35077
637,4.35077
638,5.71900
639,5.71900
640,5.71900
641,1.62658
642,5.71900
643,5.71900
644,1.10560
645,2.95494
646,1.49698
647,1.27051
648,5.71900
649,3.50963
650,1.16666
651,5.71900
652,5.71900
653,2.31463
654,1.82158
655,5.81584
656,3.19172
657,5.81584
658,1.30483
659,1.30483
660,5.81584
661,3.19172
662,3.19172
663,5.81584
664,3.19172
665,2.08805
666,3.13618
667,1.95787
668,2.84523
669,1.20714
670,2.17677
671,1.17821
672,1.17821
673,2.08805
674,2.84523
675,1.93394
676,2.16519
677,2.08805
678,1.34974
679,5.81584
680,4.83027
681,4.83027
682,4.83027
683,4.83027
684,4.83027
685,2.52100
686,1.23946
687,1.94001
688,3.60080
689,1.79443
690,5.44109
691,3.60080
692,1.15904
693,2.91265
694,5.44109
695,1.26436
696,1.26436
697,5.44109
698,2.10902
699,5.44109
700,5.44109
701,5.44109
702,2.19499
703,5.44109
704,2.74733
705,2.74733
706,1.80844
707,2.79215
708,1.16586
709,2.65133
710,4.85709
711,1.88298
712,1.74625
713,4.21260
714,4.31594
715,3.84235
716,4.31594
717,3.20094
718,1.88588
719,1.88588
720,1.88588
721,1.37088
722,1.51209
723,1.51209
724,1.42342
725,1.37088
726,2.37950
727,2.95547
728,1.88588
729,1.42342
730,1.37088
731,1.37088
732,1.37088
733,1.88588
734,1.34174
735,1.88588
736,1.52608
737,3.62636
738,3.62636
739,1.36848
740,2.37950
741,3.62636
742,1.52608
743,5.85905
744,5.85905
745,3.35812
746,3.14953
747,1.38146
748,5.63968
749,1.83436
750,5.63968
751,3.58208
752,5.63968
753,3.45373
754,5.63968
755,3.58208
756,5.63968
757,5.63968
758,3.45373
759,5.63968
760,3.45373
761,5.63968
762,5.63968
763,3.45373
764,3.58208
765,2.56717
766,5.63968
767,5.63968
768,5.63968
769,5.63968
770,4.52377
771,5.87155
772,4.52377
773,4.52377
774,5.87155
775,3.22709
776,5.87155
777,5.87155
778,5.87155
779,5.87155
780,2.61116
781,5.87155
782,5.87155
783,2.90933
784,3.59277
785,2.96200
786,2.96200
787,1.41753
788,2.96200
789,2.01261
790,1.68296
791,1.21422
792,1.10147
793,2.88517
794,1.23029
795,1.59225
796,2.18443
797,2.18443
798,3.98938
799,1.06097
800,1.56267
801,1.07434
802,1.08829
803,5.16079
804,1.02553
805,5.31581
806,2.13213
807,1.91558
808,1.12060
809,5.31581
810,1.03175
811,1.91558
812,4.45521
813,1.07618
814,1.07609
815,4.33702
816,2.68768
817,5.31581
818,1.50732
819,2.86024
820,1.43693
821,1.97925
822,1.04545
823,1.33834
824,2.86024
825,1.15392
826,4.45521
827,2.86024
828,2.86024
829,2.86024
830,5.32156
831,1.40260
832,1.93739
833,1.70694
834,2.99880
835,1.74401
836,1.21302
837,2.66431
838,1.14494
839,1.35611
840,2.94995
841,1.14589
842,1.39353
843,2.02789
844,1.93739
845,1.14589
846,5.32156
847,3.71023
848,3.71023
849,2.83452
850,2.51846
851,1.21697
852,1.76644
853,2.60316
854,1.76644
855,1.76644
856,3.19428
857,1.61375
858,1.76644
859,2.51846
860,2.60316
861,1.25227
862,1.55830
863,2.40303
864,1.43214
865,1.43214
866,1.50230
867,1.50230
868,1.37153
869,1.19241
870,1.57561
871,5.41709
872,5.77839
873,5.77839
874,4.60632
875,3.01035
876,5.77839
877,3.96902
878,6.33623
879,6.33623
880,3.04598
881,6.33623
882,4.32064
883,4.32064
884,2.64675
885,1.55385
886,1.43613
887,1.62955
888,2.53998
889,1.25408
890,4.32064
891,2.06190
892,1.46941
893,2.16749
894,2.64675
895,1.77377
896,1.43831
897,1.41061
898,1.67423
899,2.43193
900,1.67423
901,1.79734
902,2.88816
903,1.68750
904,2.83929
905,2.80277
906,2.75447
907,2.75447
908,1.64859
909,4.82061
910,1.68750
911,2.75447
912,1.81718
913,1.64859
914,1.42695
915,2.75447
916,5.13406
917,1.73816
918,2.75447
919,1.26785
920,1.61498
921,1.61498
922,2.66205
923,1.24656
924,2.75447
925,5.13406
926,1.23246
927,2.66205
928,1.22333
929,2.66205
930,2.39597
931,1.61498
932,1.21846
933,1.58854
934,5.13406
935,1.22298
936,1.81718
937,1.45106
938,2.75447
939,1.24042
940,1.29885
941,1.67456
942,2.97130
943,2.97130
944,2.85931
945,1.86521
946,1.32458
947,1.67456
948,1.67456
949,2.97130
950,1.68768
951,1.85430
952,1.33976
953,1.72999
954,2.85931
955,1.87686
956,1.85430
957,1.29329
958,1.25839
959,1.33681
960,2.74137
961,1.25839
962,1.87068
963,2.46763
964,2.08133
965,1.50771
966,1.25839
967,1.25839
968,5.48250
969,1.50771
970,1.41371
971,2.91943
972,5.48250
973,2.91943
974,4.12209
975,2.89846
976,3.51550
977,2.46763
978,2.10987
979,1.50771
980,1.24687
981,1.61772
982,2.46549
983,2.91621
984,3.51550
985,1.61772
986,4.12209
987,3.51550
988,1.61772
989,1.61772
990,5.48250
991,1.61772
992,1.87135
993,5.48250
994,1.91958
995,1.61772
996,5.48250
997,1.44850
998,1.44851
999,1.92274
1000,5.85905
1001,1.38146
1002,1.91599
1003,5.85905
1004,3.62636
1005,3.62636
1006,1.34174
1007,5.85905
1008,5.85905
1009,3.35812
1010,4.26754
1011,5.63007
1012,5.63007
1013,5.63007
1014,5.63007
1015,5.08791
1016,4.26754
1017,4.26754
1018,5.63007
1019,5.63007
1020,5.63007
1021,5.63007
1022,5.63007
1023,5.63007
1024,5.63007
1025,5.63007
1026,5.63007
1027,5.63007
1028,5.63007
1029,5.63007
1030,5.63007
1031,5.29252
1032,4.46381
1033,4.46381
1034,4.46381
1035,4.23214
1036,2.80290
1037,5.29252
1038,4.77474
1039,4.46381
1040,4.46381
1041,5.29252
1042,5.29252
1043,5.29252
1044,4.46381
1045,1.22284
1046,1.34671
1047,2.13683
1048,2.13683
1049,1.27356
1050,1.22284
1051,5.30929
1052,1.27356
1053,1.27356
1054,2.81329
1055,1.53208
1056,2.81329
1057,2.13683
1058,2.13683
1059,3.59237
1060,2.13683
1061,1.53208
1062,2.19283
1063,2.13683
1064,2.86712
1065,1.22284
1066,2.86712
1067,4.78431
1068,1.34671
1069,5.30929
1070,3.59237
1071,1.53208
1072,3.33332
1073,1.58461
1074,3.33332
1075,3.33332
1076,3.33332
1077,3.33332
1078,4.78431
1079,2.13683
1080,4.78431
1081,2.13683
1082,1.34671
1083,3.33332
1084,1.53208
1085,1.53208
1086,4.78431
1087,4.41717
1088,4.41717
1089,4.41717
1090,4.41717
1091,4.41717
1092,3.83958
1093,2.41672
1094,4.41717
1095,4.41717
1096,1.39066
1097,4.41717
1098,4.41717
1099,4.41717
1100,4.41717
1101,4.41717
1102,4.41717
1103,3.83958
1104,1.01849
1105,1.96017
1106,1.86137
1107,1.96017
1108,3.83958
1109,2.35120
1110,1.75211
1111,1.86137
1112,4.41717
1113,4.41717
1114,2.26202
1115,4.41717
1116,4.41717
1117,4.41717
1118,4.41717
1119,4.41717
1120,2.41672
1121,2.41672
1122,2.26202
1123,4.42553
1124,1.33044
1125,1.58558
1126,4.42553
1127,5.13759
1128,1.34273
1129,4.64633
1130,1.94506
1131,1.33044
1132,4.05349
1133,4.42553
1134,4.64633
1135,4.05349
1136,4.64633
1137,4.64633
1138,4.64633
1139,4.05349
1140,4.64633
1141,4.42553
1142,4.42553
1143,4.64633
1144,4.42553
1145,1.94506
1146,4.64633
1147,1.94506
1148,2.25734
1149,5.13759
1150,2.25734
1151,4.42553
1152,5.13759
1153,4.42553
1154,4.42553
1155,4.42553
1156,1.34273
1157,4.42553
1158,1.94506
1159,1.61690
1160,1.34273
1161,1.61690
1162,2.02522
1163,1.92358
1164,1.83264
1165,1.29885
1166,1.34150
1167,1.63203
1168,2.97130
1169,1.32017
1170,4.31670
1171,5.20429
1172,4.31670
1173,1.86521
1174,2.65409
1175,3.19800
1176,1.32458
1177,5.20429
1178,2.69291
1179,1.67456
1180,2.56774
1181,1.86521
1182,4.31670
1183,2.97130
1184,2.65409
1185,4.41717
1186,4.41717
1187,1.37901
1188,1.72910
1189,1.79397
1190,3.67929
1191,1.72910
1192,3.67929
1193,1.72910
1194,1.72910
1195,4.53528
1196,4.53528
1197,3.67929
1198,2.19918
1199,4.53528
1200,4.53528
1201,1.46537
1202,1.69427
1203,2.55176
1204,1.74083
1205,1.79397
1206,2.80970
1207,4.32127
1208,4.32127
1209,4.32127
1210,4.32127
1211,4.32127
1212,4.32127
1213,4.32127
1214,4.18011
1215,4.32127
1216,2.93173
1217,4.76919
1218,4.76919
1219,1.73137
1220,4.32127
1221,4.58532
1222,2.80970
1223,4.76919
1224,1.52922
1225,4.76919
1226,4.32127
1227,4.32127
1228,2.93173
1229,2.80970
1230,4.32127
1231,4.32127
1232,1.45327
1233,4.32127
1234,4.32127
1235,4.32127
1236,2.31030
1237,4.32127
1238,4.32127
1239,4.32127
1240,1.81718
1241,1.42695
1242,1.64859
1243,4.46381
1244,5.29252
1245,2.80290
1246,5.29252
1247,5.29252
1248,2.47469
1249,4.94816
1250,4.46381
1251,5.29252
1252,2.24516
1253,2.24516
1254,1.42310
1255,1.43950
1256,2.24516
1257,2.51598
1258,4.46381
1259,1.42370
1260,2.51598
1261,1.48202
1262,2.54953
1263,1.47511
1264,1.39715
1265,1.39715
1266,1.58710
1267,4.75129
1268,2.74134
1269,4.75129
1270,4.75129
1271,2.62687
1272,1.68813
1273,2.62687
1274,1.08147
1275,4.75129
1276,4.75129
1277,2.21699
1278,4.75129
1279,0.93759
1280,4.75129
1281,1.88971
1282,1.88971
1283,1.68813
1284,2.62687
1285,1.73679
1286,2.74134
1287,1.88971
1288,2.62687
1289,4.75129
1290,2.74134
1291,2.74134
1292,2.74134
1293,0.99211
1294,2.74134
1295,2.74134
1296,2.74134
1297,4.75129
1298,0.93002
1299,2.62687
1300,1.73679
1301,2.74134
1302,4.75129
1303,4.75129
1304,2.74134
1305,1.73679
1306,4.75129
1307,2.74134
1308,1.28313
1309,2.39292
1310,2.17649
1311,3.16114
1312,4.97364
1313,4.97364
1314,1.42287
1315,1.31539
1316,1.31539
1317,1.14923
1318,4.97364
1319,3.41848
1320,2.63230
1321,4.97364
1322,3.16114
1323,1.82221
1324,1.41321
1325,4.97364
1326,4.97364
1327,1.41321
1328,4.97364
1329,4.97364
1330,1.20628
1331,1.18438
1332,0.99436
1333,2.53192
1334,2.53192
1335,2.53192
1336,2.53192
1337,2.53192
1338,1.78496
1339,1.78496
1340,1.78496
1341,1.31369
1342,1.78496
1343,2.53192
1344,2.53192
1345,2.53192
1346,2.53192
1347,2.53192
1348,2.53192
1349,2.53192
1350,2.53192
1351,0.96706
1352,2.53192
1353,1.17115
1354,1.32625
1355,0.96575
1356,2.53192
1357,2.53192
1358,1.03687
1359,4.21553
1360,2.53192
1361,4.48329
1362,4.21553
1363,2.53192
1364,2.53192
1365,2.29813
1366,5.35166
1367,3.02412
1368,2.29813
1369,2.29813
1370,2.29813
1371,1.41694
1372,1.12709
1373,5.35166
1374,1.19289
1375,3.53070
1376,3.53070
1377,2.03159
1378,2.29813
1379,1.14107
1380,1.82923
1381,1.52888
1382,1.12709
1383,5.35166
1384,3.02412
1385,1.12709
1386,1.55339
1387,2.97436
1388,1.52888
1389,1.14107
1390,3.53070
1391,2.01625
1392,2.01625
1393,2.25353
1394,5.35166
1395,1.16647
1396,1.41694
1397,2.74592
1398,2.01625
1399,1.17914
1400,2.97436
1401,2.61780
1402,5.35166
1403,2.29813
1404,2.29813
1405,3.53070
1406,2.03159
1407,5.00343
1408,1.93960
1409,3.90389
1410,1.55142
1411,1.55142
1412,5.20016
1413,5.00343
1414,1.39613
1415,1.55142
1416,1.39226
1417,5.00343
1418,5.00343
1419,2.61084
1420,1.55142
1421,2.55176
1422,5.00343
1423,5.00343
1424,5.00343
1425,5.00343
1426,5.00343
1427,5.20016
1428,2.51518
1429,1.69427
1430,3.47256
1431,3.47256
1432,3.47256
1433,4.69799
1434,2.20843
1435,4.69799
1436,4.69799
1437,4.69799
1438,2.09111
1439,4.69799
1440,1.92334
1441,3.47256
1442,1.40331
1443,1.40331
1444,4.69799
1445,4.69799
1446,4.69799
1447,2.21540
1448,1.08310
1449,0.97095
1450,4.88952
1451,2.68106
1452,2.68106
1453,4.88952
1454,4.88952
1455,4.88952
1456,4.88952
1457,1.22755
1458,1.32048
1459,4.88952
1460,1.22755
1461,1.22755
1462,1.76457
1463,1.22755
1464,2.68106
1465,2.68106
1466,1.54227
1467,1.73193
1468,1.69907
1469,1.26861
1470,2.67805
1471,1.28782
1472,5.21081
1473,5.21081
1474,5.21081
1475,4.92287
1476,1.55305
1477,2.60086
1478,2.60086
1479,4.92287
1480,1.28782
1481,5.21081
1482,1.51604
1483,1.27817
1484,2.75072
1485,2.73770
1486,1.68576
1487,1.26861
1488,1.51604
1489,2.80653
1490,1.27619
1491,1.76995
1492,2.73770
1493,1.83607
1494,1.28782
1495,1.76995
1496,1.83607
1497,4.92287
1498,4.92287
1499,1.27817
1500,4.92287
1501,1.55305
1502,4.92287
1503,1.26861
1504,1.62802
1505,2.64783
1506,4.92287
1507,1.68576
1508,5.21081
1509,4.97723
1510,1.14923
1511,4.97364
1512,2.03725
1513,1.14923
1514,4.97364
1515,4.97364
1516,4.97364
1517,4.97364
1518,4.97364
1519,4.97364
1520,3.41848
1521,2.57151
1522,1.24510
1523,1.22755
1524,2.68106
1525,3.20733
1526,1.43187
1527,4.88952
1528,4.88952
1529,1.22755
1530,2.68106
1531,2.01494
1532,1.43187
1533,1.43187
1534,1.41824
1535,1.41824
1536,1.22755
1537,5.05252
1538,4.88952
1539,4.88952
1540,1.42795
1541,2.68106
1542,4.88952
1543,2.68106
1544,4.88952
1545,4.88952
1546,1.43187
1547,4.69799
1548,1.92334
1549,4.69799
1550,1.92334
1551,4.69799
1552,3.47256
1553,3.47256
1554,4.69799
1555,4.69799
1556,4.69799
1557,1.12947
1558,3.47256
1559,3.47256
1560,3.47256
1561,3.47256
1562,3.47256
1563,1.25871
1564,2.13700
1565,1.08186
1566,4.82028
1567,1.56466
1568,2.72255
1569,1.43556
1570,4.82028
1571,4.82028
1572,1.32434
1573,4.82028
1574,4.82028
1575,3.32839
1576,1.94555
1577,1.25871
1578,1.25871
1579,2.40154
1580,3.32839
1581,3.32839
1582,4.82028
1583,1.08320
1584,1.22374
1585,2.21294
1586,1.56466
1587,1.08320
1588,1.56466
1589,1.19366
1590,1.01050
1591,3.32839
1592,3.32839
1593,1.19366
1594,2.21294
1595,1.65928
1596,3.32839
1597,2.13700
1598,4.82028
1599,4.82028
1600,4.82028
1601,1.55879
1602,4.82028
1603,4.82028
1604,1.19366
1605,2.13700
1606,4.34580
1607,4.34580
1608,2.14777
1609,1.40816
1610,1.40227
1611,1.79849
1612,1.43832
1613,2.88677
1614,2.02024
1615,4.09325
1616,1.61889
1617,4.09325
1618,3.37962
1619,1.43487
1620,4.70802
1621,4.70802
