# id,z0,z1
1151,0.99998,0.00002
1152,1.00000,0.00000
1153,0.99998,0.00002
1154,0.99998,0.00002
1155,0.99998,0.00002
1156,0.55594,0.44406
1157,0.99998,0.00002
1158,0.93382,0.06618
1159,0.09866,0.90134
1160,0.55594,0.44406
1161,0.09866,0.90134
1162,0.96224,0.03776
1163,0.94519,0.05481
1164,0.90297,0.09703
1165,0.46778,0.53222
1166,0.31844,0.68156
1167,0.06417,0.93583
1168,0.99917,0.00083
1169,0.57085,0.42915
1170,0.99999,0.00001
1171,1.00000,0.00000
1172,0.99999,0.00001
1173,0.02343,0.97657
1174,0.99685,0.00315
1175,0.99198,0.00802
1176,0.58176,0.41824
1177,1.00000,0.00000
1178,0.00061,0.99939
1179,0.87875,0.12125
1180,0.99626,0.00374
1181,0.02343,0.97657
1182,0.99999,0.00001
1183,0.99917,0.00083
1184,0.99685,0.00315
1185,1.00000,0.00000
1186,1.00000,0.00000
1187,0.29732,0.70268
1188,0.81127,0.18873
1189,0.84970,0.15030
1190,0.99670,0.00330
1191,0.81127,0.18873
1192,0.99670,0.00330
1193,0.81127,0.18873
1194,0.81127,0.18873
1195,0.99972,0.00028
1196,0.99972,0.00028
1197,0.99670,0.00330
1198,0.93915,0.06085
1199,0.99972,0.00028
1200,0.99972,0.00028
1201,0.66507,0.33493
1202,0.82261,0.17739
1203,0.99729,0.00271
1204,0.04199,0.95801
1205,0.84970,0.15030
1206,0.99756,0.00244
1207,1.00000,0.00000
1208,1.00000,0.00000
1209,1.00000,0.00000
1210,1.00000,0.00000
1211,1.00000,0.00000
1212,1.00000,0.00000
1213,1.00000,0.00000
1214,0.99999,0.00001
1215,1.00000,0.00000
1216,0.99925,0.00075
1217,1.00000,0.00000
1218,1.00000,0.00000
1219,0.93276,0.06724
1220,1.00000,0.00000
1221,0.99999,0.00001
1222,0.99756,0.00244
1223,1.00000,0.00000
1224,0.04654,0.95346
1225,1.00000,0.00000
1226,1.00000,0.00000
1227,1.00000,0.00000
1228,0.99925,0.00075
1229,0.99756,0.00244
1230,1.00000,0.00000
1231,1.00000,0.00000
1232,0.82726,0.17274
1233,1.00000,0.00000
1234,1.00000,0.00000
1235,1.00000,0.00000
1236,0.99701,0.00299
1237,1.00000,0.00000
1238,1.00000,0.00000
1239,1.00000,0.00000
1240,0.94831,0.05169
1241,0.83546,0.16454
1242,0.90301,0.09699
1243,0.99995,0.00005
1244,1.00000,0.00000
1245,0.99597,0.00403
1246,1.00000,0.00000
1247,1.00000,0.00000
1248,0.98377,0.01623
1249,0.99999,0.00001
1250,0.99995,0.00005
1251,1.00000,0.00000
1252,0.96369,0.03631
1253,0.96369,0.03631
1254,0.70556,0.29444
1255,0.68436,0.31564
1256,0.96369,0.03631
1257,0.99370,0.00630
1258,0.99995,0.00005
1259,0.62089,0.37911
1260,0.99370,0.00630
1261,0.19468,0.80532
1262,0.98844,0.01156
1263,0.69895,0.30105
1264,0.58382,0.41618
1265,0.58382,0.41618
1266,0.10454,0.89546
1267,1.00000,0.00000
1268,1.00000,0.00000
1269,1.00000,0.00000
1270,1.00000,0.00000
1271,1.00000,0.00000
1272,0.99727,0.00273
1273,1.00000,0.00000
1274,0.88974,0.11026
1275,1.00000,0.00000
1276,1.00000,0.00000
1277,0.99997,0.00003
1278,1.00000,0.00000
1279,0.71052,0.28948
1280,1.00000,0.00000
1281,0.99921,0.00079
1282,0.99921,0.00079
1283,0.99727,0.00273
1284,1.00000,0.00000
1285,0.99784,0.00216
1286,1.00000,0.00000
1287,0.99921,0.00079
1288,1.00000,0.00000
1289,1.00000,0.00000
1290,1.00000,0.00000
1291,1.00000,0.00000
1292,1.00000,0.00000
1293,0.81325,0.18675
1294,1.00000,0.00000
1295,1.00000,0.00000
1296,1.00000,0.00000
1297,1.00000,0.00000
1298,0.35334,0.64666
1299,1.00000,0.00000
1300,0.99784,0.00216
1301,1.00000,0.00000
1302,1.00000,0.00000
1303,1.00000,0.00000
1304,1.00000,0.00000
1305,0.99784,0.00216
1306,1.00000,0.00000
1307,1.00000,0.00000
1308,0.95682,0.04318
1309,0.98956,0.01044
1310,0.99218,0.00782
1311,0.99915,0.00085
1312,0.00000,1.00000
1313,1.00000,0.00000
1314,0.74313,0.25687
1315,0.75531,0.24469
1316,0.75531,0.24469
1317,0.36174,0.63826
1318,1.00000,0.00000
1319,0.99996,0.00004
1320,0.99923,0.00077
1321,1.00000,0.00000
1322,0.99915,0.00085
1323,0.92609,0.07391
1324,0.82773,0.17227
1325,1.00000,0.00000
1326,1.00000,0.00000
1327,0.82773,0.17227
1328,1.00000,0.00000
1329,1.00000,0.00000
1330,0.60561,0.39439
1331,0.55975,0.44025
1332,0.61145,0.38855
1333,0.99991,0.00009
1334,0.99991,0.00009
1335,0.99991,0.00009
1336,0.99991,0.00009
1337,0.99991,0.00009
1338,0.98818,0.01182
1339,0.98818,0.01182
1340,0.98818,0.01182
1341,0.93639,0.06361
1342,0.98818,0.01182
1343,0.99991,0.00009
1344,0.99991,0.00009
1345,0.99991,0.00009
1346,0.99991,0.00009
1347,0.99991,0.00009
1348,0.99991,0.00009
1349,0.99991,0.00009
1350,0.99991,0.00009
1351,0.39640,0.60360
1352,0.99991,0.00009
1353,0.07125,0.92875
1354,0.93760,0.06240
1355,0.51938,0.48062
1356,0.99991,0.00009
1357,0.99991,0.00009
1358,0.15680,0.84320
1359,1.00000,0.00000
1360,0.99991,0.00009
1361,0.00000,1.00000
1362,1.00000,0.00000
1363,0.99991,0.00009
1364,0.99991,0.00009
1365,0.99292,0.00708
1366,1.00000,0.00000
1367,0.99991,0.00009
1368,0.99292,0.00708
1369,0.99292,0.00708
1370,0.99292,0.00708
1371,0.81617,0.18383
1372,0.39246,0.60754
1373,1.00000,0.00000
1374,0.23096,0.76904
1375,0.99995,0.00005
1376,0.99995,0.00005
1377,0.98390,0.01610
1378,0.99292,0.00708
1379,0.32100,0.67900
1380,0.97826,0.02174
1381,0.01526,0.98474
1382,0.39246,0.60754
1383,1.00000,0.00000
1384,0.99991,0.00009
1385,0.39246,0.60754
1386,0.01362,0.98638
1387,0.99983,0.00017
1388,0.01526,0.98474
1389,0.32100,0.67900
1390,0.99995,0.00005
1391,0.98486,0.01514
1392,0.98486,0.01514
1393,0.98896,0.01104
1394,1.00000,0.00000
1395,0.51593,0.48407
1396,0.81617,0.18383
1397,0.99899,0.00101
1398,0.98486,0.01514
1399,0.26080,0.73920
1400,0.99983,0.00017
1401,0.99969,0.00031
1402,1.00000,0.00000
1403,0.99292,0.00708
1404,0.99292,0.00708
1405,0.99995,0.00005
1406,0.98390,0.01610
1407,0.99995,0.00005
1408,0.98041,0.01959
1409,0.00106,0.99894
1410,0.75457,0.24543
1411,0.75457,0.24543
1412,0.99999,0.00001
1413,0.99995,0.00005
1414,0.29012,0.70988
1415,0.75457,0.24543
1416,0.66538,0.33462
1417,0.99995,0.00005
1418,0.99995,0.00005
1419,0.98188,0.01812
1420,0.75457,0.24543
1421,0.00271,0.99729
1422,0.99995,0.00005
1423,0.99995,0.00005
1424,0.99995,0.00005
1425,0.99995,0.00005
1426,0.99995,0.00005
1427,0.99999,0.00001
1428,0.99462,0.00538
1429,0.82261,0.17739
1430,1.00000,0.00000
1431,1.00000,0.00000
1432,1.00000,0.00000
1433,1.00000,0.00000
1434,0.99989,0.00011
1435,1.00000,0.00000
1436,1.00000,0.00000
1437,1.00000,0.00000
1438,0.99983,0.00017
1439,1.00000,0.00000
1440,0.99890,0.00110
1441,1.00000,0.00000
1442,0.95671,0.04329
1443,0.95671,0.04329
1444,1.00000,0.00000
1445,1.00000,0.00000
1446,1.00000,0.00000
1447,0.99976,0.00024
1448,0.81919,0.18081
1449,0.44242,0.55758
1450,0.99999,0.00001
1451,0.99268,0.00732
1452,0.99268,0.00732
1453,0.99999,0.00001
1454,0.99999,0.00001
1455,0.99999,0.00001
1456,0.99999,0.00001
1457,0.48190,0.51810
1458,0.13365,0.86635
1459,0.99999,0.00001
1460,0.48190,0.51810
1461,0.48190,0.51810
1462,0.90927,0.09073
1463,0.48190,0.51810
1464,0.99268,0.00732
1465,0.99268,0.00732
1466,0.85010,0.14990
1467,0.92189,0.07811
1468,0.03715,0.96285
1469,0.45030,0.54970
1470,0.99833,0.00167
1471,0.37316,0.62684
1472,1.00000,0.00000
1473,1.00000,0.00000
1474,1.00000,0.00000
1475,1.00000,0.00000
1476,0.88485,0.11515
1477,0.00069,0.99931
1478,0.00069,0.99931
1479,1.00000,0.00000
1480,0.37316,0.62684
1481,1.00000,0.00000
1482,0.84710,0.15290
1483,0.39629,0.60371
1484,0.99942,0.00058
1485,0.00023,0.99977
1486,0.89361,0.10639
1487,0.45030,0.54970
1488,0.84710,0.15290
1489,0.99878,0.00122
1490,0.46682,0.53318
1491,0.03319,0.96681
1492,0.00023,0.99977
1493,0.02726,0.97274
1494,0.37316,0.62684
1495,0.03319,0.96681
1496,0.02726,0.97274
1497,1.00000,0.00000
1498,1.00000,0.00000
1499,0.39629,0.60371
1500,1.00000,0.00000
1501,0.88485,0.11515
1502,1.00000,0.00000
1503,0.45030,0.54970
1504,0.87945,0.12055
1505,0.99730,0.00270
1506,1.00000,0.00000
1507,0.89361,0.10639
1508,1.00000,0.00000
1509,1.00000,0.00000
1510,0.36174,0.63826
1511,1.00000,0.00000
1512,0.98173,0.01827
1513,0.36174,0.63826
1514,1.00000,0.00000
1515,1.00000,0.00000
1516,1.00000,0.00000
1517,1.00000,0.00000
1518,1.00000,0.00000
1519,1.00000,0.00000
1520,0.99996,0.00004
1521,0.99764,0.00236
1522,0.52812,0.47188
1523,0.48190,0.51810
1524,0.99268,0.00732
1525,0.99997,0.00003
1526,0.03781,0.96219
1527,0.99999,0.00001
1528,0.99999,0.00001
1529,0.48190,0.51810
1530,0.99268,0.00732
1531,0.97919,0.02081
1532,0.03781,0.96219
1533,0.03781,0.96219
1534,0.75650,0.24350
1535,0.75650,0.24350
1536,0.48190,0.51810
1537,1.00000,0.00000
1538,0.99999,0.00001
1539,0.99999,0.00001
1540,0.06190,0.93810
1541,0.99268,0.00732
1542,0.99999,0.00001
1543,0.99268,0.00732
1544,0.99999,0.00001
1545,0.99999,0.00001
1546,0.03781,0.96219
1547,1.00000,0.00000
1548,0.99890,0.00110
1549,1.00000,0.00000
1550,0.99890,0.00110
1551,1.00000,0.00000
1552,1.00000,0.00000
1553,1.00000,0.00000
1554,1.00000,0.00000
1555,1.00000,0.00000
1556,1.00000,0.00000
1557,0.84450,0.15550
1558,1.00000,0.00000
1559,1.00000,0.00000
1560,1.00000,0.00000
1561,1.00000,0.00000
1562,1.00000,0.00000
1563,0.03862,0.96138
1564,0.99945,0.00055
1565,0.79408,0.20592
1566,1.00000,0.00000
1567,0.97279,0.02721
1568,0.99999,0.00001
1569,0.97895,0.02105
1570,1.00000,0.00000
1571,1.00000,0.00000
1572,0.94642,0.05358
1573,1.00000,0.00000
1574,1.00000,0.00000
1575,1.00000,0.00000
1576,0.99965,0.00035
1577,0.96138,0.03862
1578,0.96138,0.03862
1579,0.99977,0.00023
1580,1.00000,0.00000
1581,1.00000,0.00000
1582,1.00000,0.00000
1583,0.09774,0.90226
1584,0.04147,0.95853
1585,0.99960,0.00040
1586,0.97279,0.02721
1587,0.09774,0.90226
1588,0.97279,0.02721
1589,0.87295,0.12705
1590,0.66605,0.33395
1591,1.00000,0.00000
1592,1.00000,0.00000
1593,0.87295,0.12705
1594,0.99960,0.00040
1595,0.99333,0.00667
1596,1.00000,0.00000
1597,0.99945,0.00055
1598,1.00000,0.00000
1599,1.00000,0.00000
1600,1.00000,0.00000
1601,0.99423,0.00577
1602,1.00000,0.00000
1603,1.00000,0.00000
1604,0.87295,0.12705
1605,0.99945,0.00055
1606,0.99859,0.00141
1607,0.99859,0.00141
1608,0.02075,0.97925
1609,0.65668,0.34332
1610,0.23517,0.76483
1611,0.07280,0.92720
1612,0.79194,0.20806
1613,0.99655,0.00345
1614,0.02036,0.97964
1615,0.99995,0.00005
1616,0.89299,0.10701
1617,0.99995,0.00005
1618,0.99974,0.00026
1619,0.51865,0.48135
1620,1.00000,0.00000
1621,1.00000,0.00000
