project_id,group_id,user_id,task_id,timestamp,start_time,end_time,result
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154722-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154722-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,2
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154721-235207,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154721-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,2
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154721-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,1
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154720-235207,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154720-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154720-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154719-235207,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154719-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154719-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154718-235207,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154718-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154718-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154717-235207,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154717-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154717-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154716-235207,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154716-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154716-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154715-235207,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154715-235206,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g198,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154715-235205,2021-08-22 05:56:59.56,2021-08-22 05:55:11.7,2021-08-22 05:56:59.56,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154720-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154720-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154720-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154719-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154719-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154719-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154718-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,1
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154718-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,1
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154718-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154717-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,2
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154717-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154717-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,2
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154716-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154716-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154716-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154715-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154715-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154715-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154714-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154714-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154714-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154713-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154713-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154713-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154712-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154712-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154712-235148,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,2
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154711-235150,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g106,LyOCzqcE4iUA1wZCoQ2SaUJ9n9P2,19-154711-235149,2021-08-22 05:55:10.309,2021-08-22 05:52:19.84,2021-08-22 05:55:10.309,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154731-235206,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154731-235205,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154730-235207,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154730-235206,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154730-235205,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154729-235207,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154729-235206,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154729-235205,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154728-235207,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154728-235206,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154728-235205,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154727-235207,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154727-235206,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154727-235205,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154726-235207,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154726-235206,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154726-235205,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154725-235207,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154725-235206,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g199,JM6AyEoI46MI5nR3XqYtYes0XMf1,19-154725-235205,2021-08-22 05:37:27.047,2021-08-22 05:36:37.94,2021-08-22 05:37:27.047,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154700-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154700-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154700-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154699-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154699-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154699-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154698-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154698-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154698-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154697-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154697-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154697-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154696-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154696-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154696-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154695-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154695-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154695-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154694-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154694-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154694-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154693-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154693-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154693-235148,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154692-235150,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g104,NiwehNSAP1Z4nPHz8bkVGRCquYT2,19-154692-235149,2021-08-22 05:18:20.195,2021-08-22 05:17:44.527,2021-08-22 05:18:20.195,0
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154739-235185,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,0
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154739-235184,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,2
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154738-235186,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,0
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154738-235185,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,1
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154738-235184,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,1
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154737-235186,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,0
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154737-235185,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,2
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154737-235184,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,0
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154736-235186,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,2
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154736-235185,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,0
-MhK2rqJYEKpSGMy7nVs,g169,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154736-235184,2021-08-22 14:50:53.708,2021-08-22 14:48:18.135,2021-08-22 14:50:53.708,0
-MhK2rqJYEKpSGMy7nVs,g149,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154729-235174,2021-08-22 14:38:34.464,2021-08-22 14:36:36.674,2021-08-22 14:38:34.464,0
-MhK2rqJYEKpSGMy7nVs,g149,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154729-235173,2021-08-22 14:38:34.464,2021-08-22 14:36:36.674,2021-08-22 14:38:34.464,1
-MhK2rqJYEKpSGMy7nVs,g149,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154729-235172,2021-08-22 14:38:34.464,2021-08-22 14:36:36.674,2021-08-22 14:38:34.464,0
-MhK2rqJYEKpSGMy7nVs,g149,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154728-235174,2021-08-22 14:38:34.464,2021-08-22 14:36:36.674,2021-08-22 14:38:34.464,2
-MhK2rqJYEKpSGMy7nVs,g149,pWR56WjHLtO7WHc3iDPiTxwUswb2,19-154728-235173,2021-08-22 14:38:34.464,2021-08-22 14:36:36.674,2021-08-22 14:38:34.464,2
-MhK2rqJYEKpSGMy7nVs,g108,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154690-235151,2021-08-22 07:39:54.539,2021-08-22 07:39:23.198,2021-08-22 07:39:54.539,0
-MhK2rqJYEKpSGMy7nVs,g108,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154689-235153,2021-08-22 07:39:54.539,2021-08-22 07:39:23.198,2021-08-22 07:39:54.539,0
-MhK2rqJYEKpSGMy7nVs,g108,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154689-235152,2021-08-22 07:39:54.539,2021-08-22 07:39:23.198,2021-08-22 07:39:54.539,0
-MhK2rqJYEKpSGMy7nVs,g108,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154689-235151,2021-08-22 07:39:54.539,2021-08-22 07:39:23.198,2021-08-22 07:39:54.539,1
-MhK2rqJYEKpSGMy7nVs,g108,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154688-235153,2021-08-22 07:39:54.539,2021-08-22 07:39:23.198,2021-08-22 07:39:54.539,0
-MhK2rqJYEKpSGMy7nVs,g108,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154688-235152,2021-08-22 07:39:54.539,2021-08-22 07:39:23.198,2021-08-22 07:39:54.539,0
-MhK2rqJYEKpSGMy7nVs,g108,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154688-235151,2021-08-22 07:39:54.539,2021-08-22 07:39:23.198,2021-08-22 07:39:54.539,0
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154710-235150,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,2
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154710-235149,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,2
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154710-235148,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,0
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154709-235150,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,0
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154709-235149,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,0
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154709-235148,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,0
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154708-235150,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,0
-MhK2rqJYEKpSGMy7nVs,g105,Sn6Sc9EfiFM6CXo7Qk5L87GaDZF2,19-154708-235149,2021-08-22 07:41:19.085,2021-08-22 07:40:23.959,2021-08-22 07:41:19.085,0
